"King of Fighters Collection: The Orochi Saga", "SNK Playmore", "SNK Playmore", "2008", "✔", "✔", "✔"
"Kirby's Dream Collection: Special Edition", "HAL Laboratory", "Nintendo", "2012", "✔", "", "✔"
"Kirby's Epic Yarn", "Good-Feel", "Nintendo", "2010", "✔", "✔", "✔"
"Kirby's Return to Dreamland", "HAL Laboratory", "Nintendo", "2011", "✔", "✔", "✔"
"Kizuna", "Idea Factory", "Jaleco", "2008", "✔", "", ""
"Klonoa", "Namco Paon", "Namco Bandai", "2008", "✔", "✔", "✔"
"The Kore Gang: Invasion from Inner Earth", "SnapDragon Games", "Pixonauts", "2010", "", "✔", ""
"Kororinpa JA, PAL Kororinpa: Marble Mania NA", "Hudson Soft", "Hudson Soft", "2007", "✔", "✔", "✔"
"Kororinpa 2 JA, PAL Marble Saga: Kororinpa NA", "Hudson Soft", "Hudson Soft", "2009", "✔", "✔", "✔"
"Kung Fu Panda: Legendary Warriors", "Artificial Mind and Movement", "Activision", "2008", "", "✔", "✔"
"Kung Fu Panda: The Game", "XPEC Entertainment", "Activision", "2008", "✔", "✔", "✔"
"Kung Fu Panda 2: The Game", "Griptonite Games", "Activision", "2011", "✔", "✔", "✔"
"The Last Story", "Mistwalker , AQ Interactive", "Nintendo Xseed Games NA", "2011 2012 NA PAL", "✔", "✔", "✔"
"Legend of the Dragon", "Neko Entertainment", "The Game Factory", "2007", "", "✔", "✔"
"Legend of Spyro: Dawn of the Dragon, The The Legend of Spyro: Dawn of the Dragon", "Étranges Libellules", "Sierra Entertainment", "2008", "", "✔", "✔"
"Legend of Spyro: The Eternal Night, The The Legend of Spyro: The Eternal Night", "Krome Studios", "Sierra Entertainment", "2007", "", "✔", "✔"
"Legend of Zelda: Twilight Princess, The The Legend of Zelda: Twilight Princess", "Nintendo", "Nintendo", "2006", "✔", "✔", "✔"
"The Legend of Zelda: Skyward Sword", "Nintendo", "Nintendo", "2011", "✔", "✔", "✔"
"Legend of the Guardians: The Owls of Ga'Hoole", "", "Warner Bros. Interactive Entertainment", "2010", "✔", "✔", "✔"
"Lego Batman: The Videogame", "TT Games", "Warner Bros. Interactive", "2008", "✔", "✔", "✔"
"Lego Batman 2: DC Superheroes", "TT Games", "Warner Bros. Interactive", "2012", "✔", "✔", "✔"
"Lego Harry Potter: Years 1-4", "TT Games", "Warner Bros. Interactive", "2010", "✔", "✔", "✔"
"Lego Harry Potter: Years 5-7", "TT Games", "Warner Bros. Interactive", "2010", "✔", "✔", "✔"
"Lego Indiana Jones: The Original Adventures", "TT Games", "LucasArts", "2008", "✔", "✔", "✔"
"Lego Indiana Jones 2: The Adventure Continues", "TT Games", "LucasArts", "2009", "", "✔", "✔"
"Lego Pirates of the Caribbean: The Video Game", "TT Games", "Disney Interactive Studios", "2011", "", "✔", "✔"
"Lego Rock Band", "Harmonix , Traveller's Tales", "Warner Bros. Interactive", "2009", "", "✔", "✔"
"Lego Star Wars: The Complete Saga", "Traveller's Tales", "LucasArts", "2007", "✔", "✔", "✔"
"Lego Star Wars III: The Clone Wars", "Traveller's Tales", "LucasArts", "2011", "", "✔", "✔"
"Lego The Lord of the Rings", "Traveller's Tales", "Warner Bros. Interactive", "2012", "", "✔", "✔"
"Let's Dance With Mel B", "", "Black Bean Games", "2011", "", "", ""
"Let's Paint", "", "Zoo Games", "2010", "", "", "✔"
"Let's Play Ballerina", "ZigZagIsland", "Deep Silver", "2010", "", "", "✔"
"Let's Play Garden Play Garden PAL", "ZigZagIsland", "Deep Silver", "2010", "", "", "✔"
"Let's Tap", "Prope", "Sega", "2008", "✔", "✔", "✔"
"Line Attack Heroes", "Grezzo Games", "Nintendo", "2009", "✔", "", ""
"Line Rider 2: Unbound", "", "Genius Products", "2008", "", "✔", "✔"
"Link's Crossbow Training", "Nintendo", "Nintendo", "2007", "✔", "✔", "✔"
"Little King's Story", "Marvelous Entertainment Cing Idea Factory", "Marvelous Entertainment / Xseed Games NA Marvelous Entertainment JP Rising Star Games PAL", "2008", "✔", "✔", "✔"
"Little League World Series Baseball 2008", "NOW Production", "Activision", "2008", "", "", "✔"
"Little League World Series Baseball 2009", "", "Activision", "2009", "", "", "✔"
"Littlest Pet Shop", "EA Salt Lake", "Electronic Arts", "2008", "", "✔", "✔"
"Littlest Pet Shop: Friends", "", "Electronic Arts", "2009", "", "", "✔"
"London Taxi: Rushour", "Data Design Interactive", "Bold Games Data Design Interactive PAL", "2008", "", "✔", "✔"
"Looney Tunes: Acme Arsenal", "Redtribe", "Warner Bros. Interactive", "2007", "", "✔", "✔"
"Lost in Blue: Shipwrecked", "Hudson Soft", "Konami", "2008", "✔", "✔", "✔"
"Lost in Shadow", "Hudson Soft", "Hudson Soft", "2011 2010 PAL", "", "✔", "✔"
"Luxor 3", "MumboJumbo", "MumboJumbo", "2008", "", "", "✔"
"Luxor: Pharaoh's Challenge", "", "MumboJumbo", "2008", "", "✔", "✔"
"M&M's Adventure", "Nikitova Games", "Zoo Games", "2008", "", "", "✔"
"M&M's Beach Party", "Frontline Studios", "Zoo Games", "2009", "", "", "✔"
"M&M's Kart Racing", "", "Destination Software Zoo Digital Publishing PAL", "2007", "", "✔", "✔"
"Mad Dog McCree Gunslinger Pack", "", "Majesco", "2009", "", "✔", "✔"
"Mad Tracks", "Load Inc.", "Load Inc.", "2009", "", "✔", ""
"Madagascar: Escape 2 Africa", "Toys for Bob", "Activision", "2008", "", "✔", "✔"
"Madagascar Kartz", "Sidhe Interactive", "Activision", "2009", "", "✔", "✔"
"Madagascar 3: The Video Game", "Monkey Bar Games", "D3 Publisher", "2012", "", "✔", "✔"
"Madden NFL 07", "EA Canada , HB Studios", "Electronic Arts", "2006", "", "✔", "✔"
"Madden NFL 08", "EA Tiburon", "Electronic Arts", "2007", "", "✔", "✔"
"Madden NFL 09 All-Play", "EA Tiburon", "Electronic Arts", "2008", "", "✔", "✔"
"Madden NFL 10", "EA Tiburon", "Electronic Arts", "2009", "", "✔", "✔"
"Madden NFL 11", "EA Tiburon , EA Canada", "Electronic Arts", "2010", "", "✔", "✔"
"Madden NFL 12", "HB Studios", "Electronic Arts", "2011", "", "✔", "✔"
"Madden NFL 13", "HB Studios", "Electronic Arts", "2012", "", "✔", "✔"
"MadWorld", "Platinum Games", "Sega", "2009", "", "✔", "✔"
"Mahjong Taikai Wii", "", "Koei", "2007", "✔", "", ""
"Mahjong Wii", "", "Success", "2007", "✔", "", ""
"Mahō Sensei Negima!? Neo-Pactio Fight!!", "Marvelous Entertainment", "Marvelous Entertainment", "2007", "✔", "", ""
"Major Dream: Major Wii Nagero! Gyroball", "", "Tomy", "2008", "✔", "", ""
"Major League Baseball 2K8", "Kush Games", "2K Sports", "2008", "", "", "✔"
"Major League Baseball 2K9", "Kush Games", "2K Sports", "2009", "", "", "✔"
"Major League Baseball 2K10", "Visual Concepts", "Take 2 Interactive / GameTek", "2010", "", "", "✔"
"Major League Baseball 2K11", "Visual Concepts", "Take 2 Interactive / GameTek", "2011", "", "", "✔"
"Major League Baseball 2K12", "Visual Concepts", "Take 2 Interactive / GameTek", "2012", "", "", "✔"
"Major Minor's Majestic March", "NanaOn-Sha", "Majesco", "2009", "", "", "✔"
"Man vs. Wild", "Floor 84 Studios, Scientifically Proven", "Crave Entertainment", "2011", "", "", "✔"
"Manhunt 2", "Rockstar Toronto", "Rockstar Games", "2007", "", "✔", "✔"
"Marble Saga: Kororinpa Marbles Balance Challenge PAL Kororinpa 2: Anthony to Kiniro Himawari no Tane JP", "Hudson Soft", "Hudson Soft NA,JP Konami PAL", "2009", "✔", "✔", "✔"
"Margot's Word Brain Margot's Word Play PAL", "", "Zoo Games", "2008", "", "✔", "✔"
"Marines Modern Urban Combat", "", "Destineer", "2010", "", "✔", "✔"
"Mario & Sonic at the London 2012 Olympic Games", "Sega", "Sega Nintendo JP", "2011", "✔", "✔", "✔"
"Mario & Sonic at the Olympic Games", "Sega", "Sega Nintendo JP", "2007", "✔", "✔", "✔"
"Mario & Sonic at the Olympic Winter Games", "Sega", "Sega Nintendo JP", "2009", "✔", "✔", "✔"
"Mario Kart Wii", "Nintendo", "Nintendo", "2008", "✔", "✔", "✔"
"Mario Party 8", "Hudson Soft", "Nintendo", "2007", "✔", "✔", "✔"
"Mario Party 9", "Nd Cube Co., Ltd.", "Nintendo", "2012", "✔", "✔", "✔"
"Mario Power Tennis", "Camelot", "Nintendo", "2009", "✔", "✔", "✔"
"Mario Sports Mix", "Square Enix", "Nintendo", "2010 2011 NA PAL", "✔", "✔", "✔"
"Mario Strikers Charged", "Next Level Games", "Nintendo", "2007", "✔", "✔", "✔"
"Mario Super Sluggers", "Namco", "Nintendo", "2008", "", "", "✔"
"Martian Panic", "N-Fusion Interactive Entertainment", "Zoo Games", "2010", "", "✔", "✔"
"Martial Arts: Capoeira", "", "Graffiti Entertainment", "2008", "", "✔", ""
"Marvel Super Hero Squad", "Blue Tongue Entertainment", "THQ", "2009", "", "", "✔"
"Marvel Super Hero Squad: The Infinity Gauntlet", "Griptonite Games", "THQ", "2010", "", "", "✔"
"Marvel Super Heroes 3D: Grandmaster's Challenge", "Neko Entertainment", "BigBen Interactive", "2010", "", "✔", "✔"
"Marvel: Ultimate Alliance", "Victarious Visions", "Activision", "2006", "✔", "✔", "✔"
"Marvel: Ultimate Alliance 2", "n-Space", "Activision", "2009", "", "✔", "✔"
"Matchman", "", "Lexicon Entertainment", "2008", "", "✔", ""
"Mathews Bow Hunting", "", "Zoo Games", "2010", "", "", "✔"
"Max & the Magic Marker", "Press Play", "Easy Interactive", "2011", "", "", ""
"Maximum Racing: Drag and Stock Racer Drag and Stock Racer PAL", "Brain in a Jar", "Maximum Family Games Nordic Games PAL", "2011", "", "✔", "✔"
"Maximum Racing: GP Classic Racing GP Classic Racing PAL", "Brain in a Jar", "Maximum Family Games Nordic Games PAL", "2011", "", "✔", "✔"
"Maximum Racing: Rally Racer Rally Racer PAL", "Brain in a Jar", "Maximum Family Games Nordic Games PAL", "2011", "", "✔", "✔"
"Medal of Honor: Heroes 2", "EA Canada", "Electronic Arts", "2007", "✔", "✔", "✔"
"Medal of Honor: Vanguard", "Budcat Creations", "Electronic Arts", "2007", "", "✔", "✔"
"Medieval Games", "N-Fusion Interactive", "Vir2L Studios", "2009", "", "✔", "✔"
"Meet the Robinsons", "Buena Vista Games", "Disney Interactive Studios", "2007", "✔", "✔", "✔"
"Megamind: Mega Team Unite", "THQ", "THQ", "2010", "✔", "✔", "✔"
"Mercury Meltdown Revolution", "Ignition Banbury", "Ignition Entertainment", "2007", "", "✔", "✔"
"Merv Griffin's Crosswords", "", "THQ", "2008", "", "", "✔"
"Metal Slug Anthology", "SNK Playmore", "SNK Playmore Ignition Entertainment PAL", "2006", "✔", "✔", "✔"
"Metroid: Other M", "Nintendo Team Ninja D-Rockets", "Nintendo", "2010", "✔", "✔", "✔"
"Metroid Prime", "Retro Studios", "Nintendo", "2009", "✔", "", ""
"Metroid Prime 2", "Retro Studios", "Nintendo", "2009", "✔", "", ""
"Metroid Prime 3: Corruption", "Retro Studios", "Nintendo", "2007", "✔", "✔", "✔"
"Metroid Prime: Trilogy", "Retro Studios", "Nintendo", "2009", "", "✔", "✔"
"MIB: Alien Crisis", "FunLabs", "Activision", "2012", "", "✔", "✔"
"Miburi & Teburi", "Sega", "Sega", "2008", "✔", "", ""
"Michael Jackson: The Experience", "Ubisoft", "Ubisoft", "2010", "✔", "✔", "✔"
"Mini Desktop Racing", "Data Design Interactive", "Conspiracy Entertainment Data Design Interactive PAL", "2007", "", "✔", "✔"
"Mini Golf Resort", "Teyon", "Tivola", "2010", "", "", "✔"
"Mini Ninjas", "IO Interactive", "Eidos Interactive", "2009", "", "✔", "✔"
"Minon: Everyday Hero Domino Rally NA", "Red Entertainment", "Success JP Nordcurrent PAL UFO Interactive Games NA", "2007", "✔", "✔", "✔"
"Minute to Win It", "Smack Down Productions", "Zoo Games", "2010", "", "", "✔"
"MiniCopter: Adventure Flight Radio Helicopter PAL", "", "Arc System Works JP Aksys Games 505 Games PAL", "2007", "✔", "✔", "✔"
"MLB Power Pros", "Konami", "2K Sports Konami JP", "2007", "✔", "", "✔"
"MLB Power Pros 2008", "Konami", "2K Sports Konami JP", "2008", "✔", "", "✔"
"MLB Superstars", "Deep Fried Entertainment", "2K Sports", "2008", "", "", "✔"
"Mobile Suit Gundam: MS Sensen 0079", "Bandai", "Namco Bandai", "2007", "✔", "", ""
"Momotaro Dentetsu 16", "", "Hudson Soft", "2007", "✔", "", ""
"Mom-chan Diet Wii Figureobics by Jung Da-Yeon", "Mechanic Arms", "IE Institute", "2010", "✔", "", ""
"Monkey King: The Legend Begins, The The Monkey King: The Legend Begins", "", "UFO Interactive", "2007", "✔", "", "✔"
"Monkey Madness", "", "Ubisoft", "2008", "", "✔", ""
"Monkey Mischief! Party Time Monkey Mischief PAL", "Ivolgamus", "Activision", "2008", "", "✔", "✔"
"Monopoly", "", "Electronic Arts", "2008", "✔", "✔", "✔"
"Monopoly Streets", "", "Electronic Arts", "2010", "", "✔", "✔"
"Monster 4X4: Stunt Racer", "", "Ubisoft", "2009", "", "✔", "✔"
"Monster 4x4: World Circuit", "Ubisoft Barcelona", "Ubisoft", "2006", "✔", "✔", "✔"
"Monster Hunter G", "Capcom", "Capcom", "2009", "✔", "", ""
"Monster Hunter Tri", "Capcom", "Capcom", "2009", "✔", "✔", "✔"
"Monster Jam", "Torus Games", "Activision", "2007", "", "✔", "✔"
"Monster Jam: Path of Destruction", "Virtuos", "Activision", "2010", "", "✔", "✔"
"Monster Jam: Urban Assault", "Torus Games", "Activision", "2008", "", "✔", "✔"
"Monster Lab", "Backbone Entertainment", "Eidos Interactive", "2008", "", "✔", "✔"
"Monster Mayhem: Build & Battle", "", "Crave Entertainment", "2009", "", "", "✔"
"Monster Trucks Mayhem", "", "Zoo Games", "2009", "", "", "✔"
"Monster Trux Arenas: Special Edition Monster Trux: Arenas PAL", "Data Design Interactive", "Conspiracy Entertainment Data Design Interactive PAL", "2007", "", "✔", "✔"
"Monster Trux Offroad", "Data Design Interactive", "Destineer Studios Data Design Interactive PAL", "2008", "", "✔", "✔"
"Monsters vs. Aliens", "Beenox", "Activision", "2009", "", "✔", "✔"
"Mortal Kombat: Armageddon", "Just Games Interactive", "Midway Games", "2007", "", "✔", "✔"
"Mortimer Beckett and the Secrets of Spooky Manor", "", "RealNetworks", "2008", "", "", "✔"
"MotoGP '08", "Milestone", "Capcom", "2009", "", "✔", "✔"
"Mountain Sports", "", "Activision", "2009", "", "", "✔"
"Mr. Bean's Wacky World", "", "Blast! Entertainment", "2008", "", "✔", ""
"Mummy: Tomb of the Dragon Emperor, The The Mummy: Tomb of the Dragon Emperor", "Eurocom", "Sierra Entertainment", "2008", "", "✔", "✔"
"Munchables, The The Munchables", "Namco Bandai", "Namco Bandai", "2009", "", "✔", "✔"
"Muramasa: The Demon Blade", "Vanillaware", "Marvelous Entertainment", "2009", "✔", "✔", "✔"
"Mushroom Men", "Red Fly Studio", "Gamecock Media Group", "2008", "", "✔", "✔"
"Music Party: Rock the House", "", "DTP Entertainment", "2009", "", "✔", ""
"MX vs. ATV: Untamed", "Incinerator Studios", "THQ", "2008", "", "✔", "✔"
"My Baby First Steps", "", "SouthPeak Interactive", "2009", "", "✔", "✔"
"My Ballet Studio", "", "505 Games", "2009", "", "", "✔"
"My Fitness Coach My Fitness Coach: Get in Shape", "", "Ubisoft", "2008", "", "✔", "✔"
"My Fitness Coach 2: Exercise & Nutrition", "Ubisoft Milan", "Ubisoft", "2010", "", "", "✔"
"My Horse and Me", "W! games", "Atari", "2007", "", "✔", "✔"
"My Horse and Me: Riding for Gold", "Tate Interactive", "Atari (Infrogames)", "2009", "", "✔", "✔"
"My Pet Hotel", "", "DTP Entertainment", "2008", "", "✔", ""
"My Vet Practice", "", "DTP Entertainment", "2008", "", "✔", ""
"My Word Coach", "Ubisoft Montreal , Ubisoft Quebec", "Ubisoft", "2007", "", "✔", "✔"
"MySims", "EA Redwood Shores", "Electronic Arts", "2007", "✔", "✔", "✔"
"MySims Agents", "EA Redwood Shores", "Electronic Arts", "2009", "✔", "✔", "✔"
"MySims Kingdom", "EA Redwood Shores", "Electronic Arts", "2008", "✔", "✔", "✔"
"MySims Party", "EA Redwood Shores", "Electronic Arts", "2009", "✔", "✔", "✔"
"MySims Racing", "Artificial Mind and Movement", "Electronic Arts", "2009", "✔", "✔", "✔"
"MySims: SkyHeroes", "The Sims Studio", "Electronic Arts", "2010", "", "✔", "✔"
"Mystery Case Files: The Malgrave Incident", "Big Fish Games", "Nintendo", "2011", "", "✔", "✔"
"Myth Makers: Orbs of Doom", "Data Design Interactive", "Bold Games", "2007", "", "✔", "✔"
"Myth Makers Super Kart GP", "Data Design Interactive", "Conspiracy Entertainment", "2007", "", "✔", "✔"
"Myth Makers: Trixie in Toyland", "Data Design Interactive", "Conspiracy Entertainment", "2008", "", "✔", "✔"
"The Naked Brothers Band: The Videogame", "Barking Lizards Technologies", "THQ", "2008", "", "✔", "✔"
"Namco Museum Megamix", "Namco Bandai", "Namco Bandai", "2010", "", "✔", "✔"
"Namco Museum Remix", "Namco Bandai", "Namco Bandai", "2007", "✔", "✔", "✔"
"Nancy Drew: The White Wolf of Icicle Creek", "Her Interactive", "Sega", "2008", "", "", "✔"
"Naruto Shippūden: Gekitō Ninja Taisen! EX", "Eighting", "Tomy", "2007", "✔", "", ""
"Naruto Shippūden: Gekitō Ninja Taisen! EX 2", "Eighting", "Tomy", "2007", "✔", "", ""
"Naruto Shippūden: Gekitō Ninja Taisen! EX 3", "Eighting", "Tomy", "2008", "✔", "", ""
"Naruto Shippūden: Ryujinki", "Eighting", "Tomy", "2009", "✔", "", ""
"Naruto: Clash of Ninja Revolution", "Eighting", "Tomy", "2007", "", "✔", "✔"
"Naruto: Clash of Ninja Revolution 2", "Eighting", "Tomy", "2008", "", "✔", "✔"
"Naruto: Clash of Ninja Revolution 3", "Eighting", "Tomy", "2009", "", "✔", "✔"
"Naruto Shippuden: Dragon Blade Chronicles", "Eighting", "Tomy", "2010", "", "", "✔"
"NASCAR 2011: The Game", "Eutechnyx", "Activision", "2011", "", "✔", "✔"
"NASCAR The Game: Inside Line", "Eutechnyx", "Activision", "2012", "", "✔", "✔"
"NASCAR Kart Racing", "Electronic Arts", "Electronic Arts", "2009", "", "", "✔"
"Nat Geo Challenge! Wildlife", "", "D3 Publisher", "2010", "", "✔", "✔"
"National Geographic Challenge!", "Black Bean Games", "Namco Bandai", "2011", "", "✔", ""
"NBA 2K10", "Visual Concepts", "2K Sports", "2009", "", "✔", "✔"
"NBA 2K11", "Visual Concepts", "2K Sports", "2010", "", "✔", "✔"
"NBA 2K12", "Visual Concepts", "2K Sports", "2011", "", "✔", "✔"
"NBA 2K13", "Visual Concepts", "2K Sports", "2012", "", "✔", "✔"
"NBA Jam", "EA Canada", "Electronic Arts", "2010", "", "", "✔"
"NBA Live 08", "HB Studios", "Electronic Arts", "2007", "", "✔", "✔"
"NBA Live 09 All-Play", "HB Studios", "Electronic Arts", "2008", "", "", "✔"
"NCAA Football 09 All-Play", "EA Tiburon , EA Canada", "Electronic Arts", "2008", "", "", "✔"
"Need for Speed: Carbon", "EA Black Box", "Electronic Arts", "2006", "✔", "✔", "✔"
"Need for Speed: ProStreet", "EA Canada", "Electronic Arts", "2007", "✔", "✔", "✔"
"Need for Speed: Undercover", "EA Black Box", "Electronic Arts", "2008", "✔", "✔", "✔"
"Need for Speed: Nitro", "EA Montreal", "Electronic Arts", "2009", "✔", "✔", "✔"
"Need for Speed: Hot Pursuit", "Exient / Criterion Games", "Electronic Arts", "2010", "✔", "✔", "✔"
"Need for Speed: The Run", "Firebrand Games", "Electronic Arts", "2011", "✔", "✔", "✔"
"Neighborhood Games", "Jet Black Games", "THQ", "2009", "", "✔", "✔"
"Neopets Puzzle Adventure", "Infinite Interactive", "Capcom", "2008", "", "✔", "✔"
"Nerf N-Strike", "EA Salt Lake", "Electronic Arts", "2008", "", "✔", "✔"
"Nerf N-Strike Elite", "EA Salt Lake", "Electronic Arts", "2009", "", "", "✔"
"Nerf N-Strike Double Blast Bundle", "Hasbro", "Electronic Arts", "2010", "", "", "✔"
"New Carnival Games", "Cat Daddy Games", "Take 2 Interactive", "2010", "", "", "✔"
"New Super Mario Bros. Wii", "Nintendo EAD", "Nintendo", "2009", "✔", "✔", "✔"
"New U: Fitness First Personal Trainer", "Lightning Fish Games", "Lightning Fish Games", "2009", "", "", "✔"
"New U Mind Body: Yoga & Pilates Workout", "Lightning Fish Games", "Deep Silver", "2010", "", "✔", "✔"
"NHL 2K9", "Visual Concepts", "2K Sports", "2008", "", "✔", "✔"
"NHL 2K10", "Visual Concepts", "Take-Two Interactive", "2009", "", "✔", "✔"
"NHL 2K11", "Visual Concepts", "Take-Two Interactive", "2010", "", "✔", "✔"
"NHL Slapshot", "Electronic Arts Canada", "Electronic Arts", "2010", "", "✔", "✔"
"Ni Hao, Kai-Lan: Super Game Day", "", "Take-Two Interactive", "2009 2010 PAL", "", "✔", "✔"
"Nickelodeon Dance", "High Voltage Software", "Take 2 Interactive", "2011", "", "✔", "✔"
"Nickelodeon Dance 2", "High Voltage Software", "Take 2 Interactive", "2012", "", "✔", "✔"
"Nickelodeon Fit", "High Voltage Software", "Take 2 Interactive", "2010", "", "", "✔"
"Nicktoons: Attack of the Toybots", "Blue Tongue Entertainment", "THQ", "2007", "✔", "✔", "✔"
"Nicktoons MLB", "High Voltage Software", "Take 2 Interactive", "2011", "", "", "✔"
"Night at the Museum: Battle of the Smithsonian", "Pipeworks Software", "Majesco", "2009", "", "", "✔"
"Nights: Journey of Dreams", "Sega", "Sega", "2007", "✔", "✔", "✔"
"Ninja Reflex", "Sanzaru Games", "Electronic Arts", "2008", "✔", "✔", "✔"
"Ninjabread Man", "Data Design Interactive", "Conspiracy Entertainment NA Data Design Interactive PAL", "2007", "", "✔", "✔"
"Nitro Bike", "Left Field Productions", "Ubisoft", "2008", "✔", "✔", "✔"
"No More Heroes", "Grasshopper Manufacture", "Marvelous Entertainment", "2007", "✔", "✔", "✔"
"No More Heroes 2: Desperate Struggle", "Grasshopper Manufacture", "Marvelous Entertainment", "2010", "✔", "✔", "✔"
"Nobunaga's Ambition Kakushin", "", "Koei", "2008", "✔", "", ""
"Nodame Cantabile: Dream Orchestra", "", "Namco Bandai", "2007", "✔", "", ""
"North American Hunting Extravaganza", "Arcade Moon", "Destineer Studios", "2008", "", "✔", "✔"
"North American Hunting Extravaganza 2", "Games Farm", "Destineer Studios", "2010", "", "✔", "✔"
"NPPL Championship Paintball 2009 Millenium Series Championship Paintball 2009 PAL", "Sand Grain Studios", "Activision", "2009", "", "✔", "✔"
"ObsCure: The Aftermath ObsCure II PAL", "Hydravision Entertainment", "Ignition Entertainment Playlogic Entertainment PAL", "2008", "", "✔", "✔"
"Ocean Commander", "", "Valcon Games Lexicon Entertainment PAL", "2009", "", "✔", "✔"
"Octomania", "Compile Heart , Idea Factory , Hyper-Devbox Japan", "Conspiracy Entertainment", "2007", "✔", "", "✔"
"Offroad Extreme! Special Edition", "Data Design Interactive", "Conspiracy Entertainment Data Design Interactive PAL", "2007", "", "✔", "✔"
"Offshore Tycoon", "", "Valcon Games", "2009", "", "✔", "✔"
"Ōkami", "Capcom", "Capcom", "2008", "✔", "✔", "✔"
"Once Upon A Time", "", "Storm City Games", "2010", "", "", "✔"
"One Piece: Unlimited Adventure", "Ganbarion", "Namco Bandai", "2007", "✔", "", "✔"
"One Piece: Unlimited Cruise Episode 1", "Ganbarion", "Namco Bandai", "2008", "✔", "✔", ""
"One Piece: Unlimited Cruise Episode 2", "Ganbarion", "Namco Bandai", "2009", "✔", "✔", ""
"OneChanbara: Bikini Zombie Slayers", "Tamsoft", "D3 Publisher", "2008", "✔", "✔", "✔"
"Oops! Prank Party", "Hudson Soft", "Hudson Entertainment", "2010", "", "", "✔"
"Open Season", "Ubisoft Montreal , Ubisoft Quebec", "Ubisoft", "2006", "", "✔", "✔"
"Opoona", "ArtePiazza", "Koei", "2007", "✔", "✔", "✔"
"Order Up!", "SuperVillain Studios", "Zoo Games", "2008", "", "✔", "✔"
"Our House: Party!", "", "Majesco", "2009", "", "", "✔"
"Outdoor Action Double Pack", "Mastiff", "Mastiff", "2010", "", "", "✔"
"Overlord: Dark Legend", "Climax Studios", "Codemasters", "2009", "", "✔", "✔"
"Pacific Liberator", "", "Zoo Games", "2009", "", "", "✔"
"Pac-Man Party", "Namco Bandai", "Namco", "2010", "✔", "✔", "✔"
"Pajama Sam: Don't Fear the Dark", "Humongous Entertainment", "Majesco", "2008", "", "✔", "✔"
"Pandora's Tower", "Ganbarion", "Nintendo", "2011", "✔", "✔", "✔"
"Party Crashers", "", "Detn8 Games", "2009", "", "✔", ""
"Party Pigs: FarmYard Games", "", "Destineer", "2009", "", "", "✔"
"Paws & Claws: Pet Resort", "", "THQ", "2009", "", "", "✔"
"Paws & Claws: Pet Vet", "", "THQ", "2009", "", "", "✔"
"PBR: Out of the Chute", "", "D2C Games", "2008", "", "", "✔"
"PDC World Championship Darts 2008", "Mere Mortals", "Oxygen Games", "2008", "", "✔", "✔"
"Penny Racers Party: Turbo-Q Speedway", "Barnhouse Effect", "Tomy", "2008", "✔", "", "✔"
"Peter Pan's Playground", "", "Phoenix Games", "2008", "", "✔", ""
"Pet Pals: Animal Doctor", "Legacy Interactive", "Majesco", "2008", "", "✔", "✔"
"Petz: Catz 2 Nyanko to Mahou no Boushi JP", "Yuke's", "Ubisoft NA", "2007", "✔", "✔", "✔"
"Petz: Crazy Monkeyz", "Ubisoft", "Ubisoft NA", "2008", "✔", "", "✔"
"Petz Dogz 2 Wanko to Mahou no Boushi JP", "Yuke's", "Ubisoft NA", "2007", "✔", "✔", "✔"
"Petz Horse Club", "", "Ubisoft", "2008", "", "", "✔"
"Petz Horsez 2", "MTO", "Ubisoft", "2007", "", "✔", "✔"
"Petz Rescue Wildlife Vet", "", "Ubisoft", "2008", "", "✔", "✔"
"Petz Sports", "Ubisoft", "Ubisoft", "2008", "", "✔", "✔"
"Phantom Brave: We Meet Again", "Nippon Ichi Software", "NIS America", "2009", "✔", "", "✔"
"Pheasants Forever: Wingshooter", "High Voltage Software", "Game Mill Entertainment", "2010", "", "", "✔"
"Pictionary", "Page 44 Studios", "THQ", "2010", "", "✔", "✔"
"Pikmin", "Nintendo", "Nintendo", "2009", "✔", "✔", "✔"
"Pikmin 2", "Nintendo", "Nintendo", "2009 2012 NA", "✔", "✔", "✔"
"Pimp My Ride", "Eutechnyx", "Activision", "2008", "", "✔", "✔"
"Pinball Hall of Fame - The Gottlieb Collection", "FarSight Studios", "Crave Entertainment", "2010", "", "✔", "✔"
"Pinball Hall of Fame: The Williams Collection", "FarSight Studios", "Crave Entertainment", "2008", "", "✔", "✔"
"Pipe Mania", "", "Empire Interactive", "2008", "", "✔", ""
"Pirate Blast", "Big Ant Studios", "Zoo Games", "2011", "", "✔", "✔"
"Pirates of the Caribbean: At World's End", "Eurocom", "Disney Interactive Studios", "2007", "✔", "✔", "✔"
"Pirates of the Caribbean: On Stranger Tides", "", "Disney Interactive Studios", "2011", "✔", "✔", "✔"
"Pirates Plund-Arrr", "Boomzap Entertainment", "Majesco", "2010", "", "", "✔"
"Pirate's Quest: Hunt for Blackbeard's Booty", "", "Activision", "2008", "", "✔", "✔"
"Pirates vs. Ninjas Dodgeball", "Blazing Lizard", "Gamecock", "2009", "", "", "✔"
"Pitfall: The Big Adventure", "", "Activision", "2008", "", "", "✔"
"Pizza Delivery Boy", "Attractive Games", "Majesco Sales Inc.", "2010", "", "", "✔"
"Planes", "", "Disney Interactive", "2013", "", "✔", "✔"
